titulo_id,pedido_id,cliente_id,razao_social,data_emissao,data_vencimento,data_pagamento,valor_titulo,valor_pago,status,dias_atraso,forma_pagamento
REC-60298,PED-109839,AUR-0342,Roberto Rodrigues Instaladora Ltda,2025-07-24,2025-08-23,2025-08-23,669.02,669.02,Pago,0,Boleto
REC-60299,PED-109840,AUR-0341,Ricardo Almeida Construções Ltda,2025-07-24,2025-08-23,2025-09-16,1311.52,1311.52,Pago,24,PIX
REC-60300,PED-109840,AUR-0341,Ricardo Almeida Construções Ltda,2025-07-24,2025-08-08,,573.12,286.56,Renegociado,0,Boleto
REC-60301,PED-109840,AUR-0341,Ricardo Almeida Construções Ltda,2025-07-24,2025-08-23,2025-08-24,774.23,774.23,Pago,1,Boleto
REC-60302,PED-109840,AUR-0341,Ricardo Almeida Construções Ltda,2025-07-24,2025-08-08,2025-08-09,565.76,565.76,Pago,1,Cartão
REC-60303,PED-109840,AUR-0341,Ricardo Almeida Construções Ltda,2025-07-24,2025-08-21,2025-08-26,121.35,121.35,Pago,5,Boleto
REC-60304,PED-109841,AUR-0321,Marcos Rodrigues Materiais Elétricos Ltda,2025-07-24,2025-08-08,2025-09-21,380.62,380.62,Pago,44,Cartão
REC-60305,PED-109842,AUR-0093,Camila Rodrigues Instaladora Ltda,2025-07-24,2025-08-08,2025-08-11,421.8,421.8,Pago,3,Cartão
REC-60306,PED-109842,AUR-0093,Camila Rodrigues Instaladora Ltda,2025-07-24,2025-08-08,2025-08-06,111.82,111.82,Pago,0,Boleto
REC-60307,PED-109842,AUR-0093,Camila Rodrigues Instaladora Ltda,2025-07-24,2025-08-08,,2533.57,0,Vencido,145,Boleto
REC-60308,PED-109843,AUR-0378,Roberto Oliveira Materiais Elétricos Ltda,2025-07-24,2025-08-08,,1636.6,818.3,Renegociado,0,Boleto
REC-60309,PED-109843,AUR-0378,Roberto Oliveira Materiais Elétricos Ltda,2025-07-24,2025-08-23,2025-08-22,511.29,511.29,Pago,0,PIX
REC-60310,PED-109843,AUR-0378,Roberto Oliveira Materiais Elétricos Ltda,2025-07-24,2025-08-23,2025-08-31,626.95,626.95,Pago,8,Boleto
REC-60311,PED-109843,AUR-0378,Roberto Oliveira Materiais Elétricos Ltda,2025-07-24,2025-08-08,2025-08-08,1434.66,1434.66,Pago,0,Boleto
REC-60312,PED-109844,AUR-0304,Vanessa Pereira Construções Ltda,2025-07-24,2025-09-07,2025-09-06,313.41,313.41,Pago,0,Boleto
REC-60313,PED-109844,AUR-0304,Vanessa Pereira Construções Ltda,2025-07-24,2025-09-07,2025-09-06,17.86,17.86,Pago,0,Boleto
REC-60314,PED-109845,AUR-0182,Ana Silva Engenharia Ltda,2025-07-24,2025-08-08,2025-08-06,41.93,41.93,Pago,0,PIX
REC-60315,PED-109845,AUR-0182,Ana Silva Engenharia Ltda,2025-07-24,2025-07-24,2025-07-26,198.69,198.69,Pago,2,Boleto
REC-60316,PED-109845,AUR-0182,Ana Silva Engenharia Ltda,2025-07-24,2025-08-21,,439.59,0,Vencido,132,Boleto
REC-60317,PED-109846,AUR-0126,Juliana Fernandes Materiais Elétricos Ltda,2025-07-24,2025-08-23,2025-08-21,612.48,612.48,Pago,0,Cartão
REC-60318,PED-109846,AUR-0126,Juliana Fernandes Materiais Elétricos Ltda,2025-07-24,2025-07-24,2025-07-25,138.27,138.27,Pago,1,PIX
REC-60319,PED-109846,AUR-0126,Juliana Fernandes Materiais Elétricos Ltda,2025-07-24,2025-08-21,2025-08-26,53.92,53.92,Pago,5,PIX
REC-60320,PED-109847,AUR-0191,Vanessa Oliveira Engenharia Ltda,2025-07-25,2025-08-24,2025-08-23,179.56,179.56,Pago,0,Boleto
REC-60321,PED-109847,AUR-0191,Vanessa Oliveira Engenharia Ltda,2025-07-25,2025-09-23,2025-09-21,345.8,345.8,Pago,0,Boleto
REC-60322,PED-109847,AUR-0191,Vanessa Oliveira Engenharia Ltda,2025-07-25,2025-09-08,2025-09-12,112.89,112.89,Pago,4,PIX
REC-60323,PED-109848,AUR-0267,Camila Oliveira Instaladora Ltda,2025-07-25,2025-08-09,2025-08-13,203.87,203.87,Pago,4,PIX
REC-60324,PED-109848,AUR-0267,Camila Oliveira Instaladora Ltda,2025-07-25,2025-08-24,2025-09-30,825.24,825.24,Pago,37,Cartão
REC-60325,PED-109848,AUR-0267,Camila Oliveira Instaladora Ltda,2025-07-25,2025-08-09,2025-08-13,218.59,218.59,Pago,4,PIX
REC-60326,PED-109848,AUR-0267,Camila Oliveira Instaladora Ltda,2025-07-25,2025-07-25,2025-07-28,4854.88,4854.88,Pago,3,PIX
REC-60327,PED-109849,AUR-0320,Ricardo Costa Engenharia Ltda,2025-07-25,2025-08-09,2025-08-10,8276.83,8276.83,Pago,1,Boleto
REC-60328,PED-109849,AUR-0320,Ricardo Costa Engenharia Ltda,2025-07-25,2025-08-09,2025-08-14,236.18,236.18,Pago,5,PIX
REC-60329,PED-109849,AUR-0320,Ricardo Costa Engenharia Ltda,2025-07-25,2025-08-22,,173.78,86.89,Renegociado,0,Cartão
REC-60330,PED-109850,AUR-0243,Eduardo Almeida Comércio Elétrico Ltda,2025-07-25,2025-08-09,2025-08-10,1062.44,1062.44,Pago,1,Boleto
REC-60331,PED-109850,AUR-0243,Eduardo Almeida Comércio Elétrico Ltda,2025-07-25,2025-08-09,,193.11,0,Vencido,144,Cartão
REC-60332,PED-109851,AUR-0144,Vanessa Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-08-22,2025-08-27,3302.32,3302.32,Pago,5,Boleto
REC-60333,PED-109851,AUR-0144,Vanessa Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-08-09,2025-08-07,581.68,581.68,Pago,0,Boleto
REC-60334,PED-109852,AUR-0037,Andrade & Cia EIRELI,2025-07-25,2025-08-24,2025-08-25,825.45,825.45,Pago,1,Boleto
REC-60335,PED-109852,AUR-0037,Andrade & Cia EIRELI,2025-07-25,2025-08-22,2025-08-31,601.35,601.35,Pago,9,Cartão
REC-60336,PED-109852,AUR-0037,Andrade & Cia EIRELI,2025-07-25,2025-08-09,2025-08-15,360.55,360.55,Pago,6,Cartão
REC-60337,PED-109852,AUR-0037,Andrade & Cia EIRELI,2025-07-25,2025-07-25,2025-07-25,924.8,924.8,Pago,0,Boleto
REC-60338,PED-109852,AUR-0037,Andrade & Cia EIRELI,2025-07-25,2025-07-25,,50.77,0,Vencido,159,Boleto
REC-60339,PED-109852,AUR-0037,Andrade & Cia EIRELI,2025-07-25,2025-08-09,2025-08-11,370.5,370.5,Pago,2,Cartão
REC-60340,PED-109853,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-08-22,,442.53,221.265,Renegociado,0,PIX
REC-60341,PED-109853,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-08-22,2025-09-25,839.64,839.64,Pago,34,Boleto
REC-60342,PED-109853,AUR-0202,Ricardo Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-08-09,,2304.62,1152.31,Renegociado,0,Cartão
REC-60343,PED-109854,AUR-0135,Camila Almeida Construções Ltda,2025-07-25,2025-08-22,2025-09-24,446.35,446.35,Pago,33,Cartão
REC-60344,PED-109855,AUR-0051,Patrícia Almeida Instaladora Ltda,2025-07-25,2025-08-09,2025-09-23,204.64,204.64,Pago,45,Cartão
REC-60345,PED-109855,AUR-0051,Patrícia Almeida Instaladora Ltda,2025-07-25,2025-07-25,2025-07-24,2428.86,2428.86,Pago,0,Cartão
REC-60346,PED-109855,AUR-0051,Patrícia Almeida Instaladora Ltda,2025-07-25,2025-08-22,2025-10-02,1740.18,1740.18,Pago,41,Boleto
REC-60347,PED-109856,AUR-0356,Camila Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-07-25,2025-07-31,200.25,200.25,Pago,6,Cartão
REC-60348,PED-109856,AUR-0356,Camila Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-07-25,2025-08-23,328.17,328.17,Pago,29,Boleto
REC-60349,PED-109857,AUR-0136,Ricardo Silva Comércio Elétrico Ltda,2025-07-25,2025-07-25,,4471.18,2235.59,Renegociado,0,PIX
REC-60350,PED-109858,AUR-0309,Patrícia Oliveira Comércio Elétrico Ltda,2025-07-25,2025-08-24,,1358.79,679.395,Renegociado,0,Boleto
REC-60351,PED-109858,AUR-0309,Patrícia Oliveira Comércio Elétrico Ltda,2025-07-25,2025-08-22,2025-08-25,402.44,402.44,Pago,3,Cartão
REC-60352,PED-109858,AUR-0309,Patrícia Oliveira Comércio Elétrico Ltda,2025-07-25,2025-08-22,2025-08-26,930.26,930.26,Pago,4,Boleto
REC-60353,PED-109859,AUR-0167,Juliana Fernandes Comércio Elétrico Ltda,2025-07-25,2025-07-25,2025-07-30,87.03,87.03,Pago,5,PIX
REC-60354,PED-109859,AUR-0167,Juliana Fernandes Comércio Elétrico Ltda,2025-07-25,2025-07-25,2025-07-26,845.2,845.2,Pago,1,PIX
REC-60355,PED-109859,AUR-0167,Juliana Fernandes Comércio Elétrico Ltda,2025-07-25,2025-08-24,2025-08-23,998.61,998.61,Pago,0,Cartão
REC-60356,PED-109859,AUR-0167,Juliana Fernandes Comércio Elétrico Ltda,2025-07-25,2025-07-25,2025-07-29,733.4,733.4,Pago,4,Cartão
REC-60357,PED-109859,AUR-0167,Juliana Fernandes Comércio Elétrico Ltda,2025-07-25,2025-08-24,2025-09-30,596.66,596.66,Pago,37,PIX
REC-60358,PED-109860,AUR-0343,Eduardo Pereira Engenharia Ltda,2025-07-25,2025-08-24,2025-10-06,613.95,613.95,Pago,43,Boleto
REC-60359,PED-109860,AUR-0343,Eduardo Pereira Engenharia Ltda,2025-07-25,2025-08-24,2025-10-01,300.82,300.82,Pago,38,Boleto
REC-60360,PED-109861,AUR-0018,GEL Engenharia S/A,2025-07-25,2025-08-09,2025-08-13,83.34,83.34,Pago,4,Cartão
REC-60361,PED-109861,AUR-0018,GEL Engenharia S/A,2025-07-25,2025-08-09,2025-09-22,932.54,932.54,Pago,44,PIX
REC-60362,PED-109862,AUR-0001,Vipar Engenharia Ltda,2025-07-25,2025-10-23,2025-10-25,7855.55,7855.55,Pago,2,Boleto
REC-60363,PED-109862,AUR-0001,Vipar Engenharia Ltda,2025-07-25,2025-09-08,2025-09-25,3356.95,3356.95,Pago,17,Boleto
REC-60364,PED-109863,AUR-0082,Roberto Fernandes Construções Ltda,2025-07-25,2025-08-09,2025-08-17,312.36,312.36,Pago,8,Boleto
REC-60365,PED-109863,AUR-0082,Roberto Fernandes Construções Ltda,2025-07-25,2025-08-09,2025-08-08,3185.26,3185.26,Pago,0,PIX
REC-60366,PED-109863,AUR-0082,Roberto Fernandes Construções Ltda,2025-07-25,2025-08-22,2025-08-20,2554.85,2554.85,Pago,0,Cartão
REC-60367,PED-109864,AUR-0001,Vipar Engenharia Ltda,2025-07-25,2025-09-23,2025-09-26,29339.26,29339.26,Pago,3,Boleto
REC-60368,PED-109864,AUR-0001,Vipar Engenharia Ltda,2025-07-25,2025-10-08,,1912.91,956.455,Renegociado,0,Boleto
REC-60369,PED-109864,AUR-0001,Vipar Engenharia Ltda,2025-07-25,2025-09-23,2025-10-06,1646.36,1646.36,Pago,13,Boleto
REC-60370,PED-109865,AUR-0224,Camila Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-08-09,2025-08-10,813.48,813.48,Pago,1,Boleto
REC-60371,PED-109865,AUR-0224,Camila Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-08-09,2025-08-12,8.97,8.97,Pago,3,PIX
REC-60372,PED-109865,AUR-0224,Camila Rodrigues Comércio Elétrico Ltda,2025-07-25,2025-08-24,2025-08-27,807.79,807.79,Pago,3,PIX
REC-60373,PED-109866,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-07-25,2025-09-08,2025-09-14,225.94,225.94,Pago,6,Boleto
REC-60374,PED-109866,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-07-25,2025-09-08,2025-09-07,114.18,114.18,Pago,0,Boleto
REC-60375,PED-109866,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-07-25,2025-09-08,2025-09-13,763.06,763.06,Pago,5,Boleto
REC-60376,PED-109866,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-07-25,2025-09-23,2025-09-25,536.32,536.32,Pago,2,PIX
REC-60377,PED-109866,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-07-25,2025-09-08,2025-10-19,853.91,853.91,Pago,41,PIX
REC-60378,PED-109866,AUR-0289,Vanessa Almeida Comércio Elétrico Ltda,2025-07-25,2025-09-08,,1508.82,754.41,Renegociado,0,Boleto
REC-60379,PED-109867,AUR-0008,Mafer Engenharia S/A,2025-07-25,2025-07-25,2025-09-03,775.38,775.38,Pago,40,Boleto
REC-60380,PED-109867,AUR-0008,Mafer Engenharia S/A,2025-07-25,2025-08-24,2025-09-27,1393.29,1393.29,Pago,34,Boleto
REC-60381,PED-109867,AUR-0008,Mafer Engenharia S/A,2025-07-25,2025-08-22,2025-08-24,3416.07,3416.07,Pago,2,Boleto
REC-60382,PED-109867,AUR-0008,Mafer Engenharia S/A,2025-07-25,2025-08-24,2025-08-24,245.81,245.81,Pago,0,PIX
REC-60383,PED-109867,AUR-0008,Mafer Engenharia S/A,2025-07-25,2025-08-09,2025-09-06,248.08,248.08,Pago,28,Boleto
REC-60384,PED-109867,AUR-0008,Mafer Engenharia S/A,2025-07-25,2025-08-22,2025-10-06,1002.02,1002.02,Pago,45,PIX
REC-60385,PED-109868,AUR-0214,Juliana Santos Engenharia Ltda,2025-07-25,2025-08-24,2025-08-24,719.9,719.9,Pago,0,Boleto
REC-60386,PED-109868,AUR-0214,Juliana Santos Engenharia Ltda,2025-07-25,2025-09-08,,161.28,80.64,Renegociado,0,PIX
REC-60387,PED-109869,AUR-0295,Eduardo Almeida Materiais Elétricos Ltda,2025-07-25,2025-08-22,,1296.28,0,Vencido,131,Boleto
REC-60388,PED-109869,AUR-0295,Eduardo Almeida Materiais Elétricos Ltda,2025-07-25,2025-07-25,2025-07-25,1341.96,1341.96,Pago,0,Cartão
REC-60389,PED-109870,AUR-0024,Marcos Costa Construções Ltda,2025-07-28,2025-08-27,2025-08-26,687.79,687.79,Pago,0,PIX
REC-60390,PED-109870,AUR-0024,Marcos Costa Construções Ltda,2025-07-28,2025-08-27,2025-09-11,35.65,35.65,Pago,15,PIX
REC-60391,PED-109870,AUR-0024,Marcos Costa Construções Ltda,2025-07-28,2025-08-27,2025-09-24,977.59,977.59,Pago,28,Boleto
REC-60392,PED-109870,AUR-0024,Marcos Costa Construções Ltda,2025-07-28,2025-09-26,2025-09-25,805.13,805.13,Pago,0,PIX
REC-60393,PED-109870,AUR-0024,Marcos Costa Construções Ltda,2025-07-28,2025-09-11,2025-09-16,687.3,687.3,Pago,5,PIX
REC-60394,PED-109871,AUR-0228,Eduardo Silva Instaladora Ltda,2025-07-28,2025-09-11,2025-09-12,527.15,527.15,Pago,1,Boleto
REC-60395,PED-109871,AUR-0228,Eduardo Silva Instaladora Ltda,2025-07-28,2025-09-11,2025-09-14,279.89,279.89,Pago,3,PIX
REC-60396,PED-109871,AUR-0228,Eduardo Silva Instaladora Ltda,2025-07-28,2025-09-26,,1323.72,661.86,Renegociado,0,Boleto
REC-60397,PED-109871,AUR-0228,Eduardo Silva Instaladora Ltda,2025-07-28,2025-09-11,2025-10-09,5279.32,5279.32,Pago,28,PIX
REC-60398,PED-109871,AUR-0228,Eduardo Silva Instaladora Ltda,2025-07-28,2025-08-27,2025-08-28,150.07,150.07,Pago,1,Boleto
REC-60399,PED-109872,AUR-0279,Patrícia Costa Materiais Elétricos Ltda,2025-07-28,2025-07-28,,4916.21,0,Vencido,156,Cartão
REC-60400,PED-109872,AUR-0279,Patrícia Costa Materiais Elétricos Ltda,2025-07-28,2025-08-25,,1154.13,577.065,Renegociado,0,Cartão
REC-60401,PED-109872,AUR-0279,Patrícia Costa Materiais Elétricos Ltda,2025-07-28,2025-08-25,2025-09-30,1242.69,1242.69,Pago,36,Boleto
REC-60402,PED-109873,AUR-0107,Fernando Oliveira Engenharia Ltda,2025-07-28,2025-08-27,,2834.96,1417.48,Renegociado,0,Boleto
REC-60403,PED-109873,AUR-0107,Fernando Oliveira Engenharia Ltda,2025-07-28,2025-09-11,2025-09-14,355.73,355.73,Pago,3,PIX
REC-60404,PED-109873,AUR-0107,Fernando Oliveira Engenharia Ltda,2025-07-28,2025-09-11,2025-09-09,913.81,913.81,Pago,0,PIX
REC-60405,PED-109874,AUR-0343,Eduardo Pereira Engenharia Ltda,2025-07-28,2025-08-25,,1853.98,0,Vencido,128,PIX
REC-60406,PED-109874,AUR-0343,Eduardo Pereira Engenharia Ltda,2025-07-28,2025-08-27,2025-09-10,1455.57,1455.57,Pago,14,Cartão
REC-60407,PED-109875,AUR-0001,Vipar Engenharia Ltda,2025-07-28,2025-09-26,2025-09-25,3165.75,3165.75,Pago,0,Boleto
REC-60408,PED-109875,AUR-0001,Vipar Engenharia Ltda,2025-07-28,2025-09-26,2025-09-24,774.31,774.31,Pago,0,Boleto
REC-60409,PED-109876,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-07-28,2025-08-25,2025-08-26,1052.77,1052.77,Pago,1,PIX
REC-60410,PED-109876,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-07-28,2025-07-28,,944.13,0,Vencido,156,PIX
REC-60411,PED-109876,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,2025-07-28,2025-08-12,,304.13,152.065,Renegociado,0,PIX
REC-60412,PED-109877,AUR-0056,Juliana Santos Instaladora Ltda,2025-07-28,2025-08-12,2025-08-15,1359.66,1359.66,Pago,3,PIX
REC-60413,PED-109877,AUR-0056,Juliana Santos Instaladora Ltda,2025-07-28,2025-08-27,,3611.11,1805.555,Renegociado,0,PIX
REC-60414,PED-109877,AUR-0056,Juliana Santos Instaladora Ltda,2025-07-28,2025-08-12,2025-08-14,1200.12,1200.12,Pago,2,Boleto
REC-60415,PED-109878,AUR-0039,Eduardo Silva Comércio Elétrico Ltda,2025-07-28,2025-08-12,2025-08-16,635.88,635.88,Pago,4,PIX
REC-60416,PED-109879,AUR-0350,Vanessa Fernandes Construções Ltda,2025-07-28,2025-09-11,,919.68,0,Vencido,111,Boleto
REC-60417,PED-109879,AUR-0350,Vanessa Fernandes Construções Ltda,2025-07-28,2025-08-27,,117.03,58.515,Renegociado,0,Boleto
REC-60418,PED-109879,AUR-0350,Vanessa Fernandes Construções Ltda,2025-07-28,2025-08-27,2025-08-25,1109.54,1109.54,Pago,0,Boleto
REC-60419,PED-109879,AUR-0350,Vanessa Fernandes Construções Ltda,2025-07-28,2025-09-11,2025-09-15,658.93,658.93,Pago,4,PIX
REC-60420,PED-109879,AUR-0350,Vanessa Fernandes Construções Ltda,2025-07-28,2025-08-27,2025-08-26,73.71,73.71,Pago,0,Boleto
REC-60421,PED-109880,AUR-0165,Marcos Rodrigues Construções Ltda,2025-07-28,2025-08-27,2025-08-30,1794.38,1794.38,Pago,3,Cartão
REC-60422,PED-109880,AUR-0165,Marcos Rodrigues Construções Ltda,2025-07-28,2025-08-27,2025-08-25,177.07,177.07,Pago,0,Cartão
REC-60423,PED-109880,AUR-0165,Marcos Rodrigues Construções Ltda,2025-07-28,2025-08-27,2025-08-28,2510.04,2510.04,Pago,1,Cartão
REC-60424,PED-109880,AUR-0165,Marcos Rodrigues Construções Ltda,2025-07-28,2025-08-27,2025-08-30,193.9,193.9,Pago,3,PIX
REC-60425,PED-109881,AUR-0252,Patrícia Pereira Construções Ltda,2025-07-28,2025-08-25,,506.66,253.33,Renegociado,0,Cartão
REC-60426,PED-109881,AUR-0252,Patrícia Pereira Construções Ltda,2025-07-28,2025-08-27,,61.14,0,Vencido,126,PIX
REC-60427,PED-109882,AUR-0157,Ricardo Santos Instaladora Ltda,2025-07-28,2025-08-25,2025-08-30,42.89,42.89,Pago,5,Boleto
REC-60428,PED-109882,AUR-0157,Ricardo Santos Instaladora Ltda,2025-07-28,2025-07-28,2025-08-01,257.35,257.35,Pago,4,PIX
REC-60429,PED-109883,AUR-0054,Vanessa Almeida Instaladora Ltda,2025-07-28,2025-08-12,2025-08-10,630.74,630.74,Pago,0,Boleto
REC-60430,PED-109883,AUR-0054,Vanessa Almeida Instaladora Ltda,2025-07-28,2025-08-12,2025-09-26,1949.05,1949.05,Pago,45,PIX
REC-60431,PED-109884,AUR-0319,Vanessa Costa Instaladora Ltda,2025-07-28,2025-08-12,2025-08-15,17.99,17.99,Pago,3,PIX
REC-60432,PED-109884,AUR-0319,Vanessa Costa Instaladora Ltda,2025-07-28,2025-08-25,2025-08-24,1065.26,1065.26,Pago,0,Boleto
REC-60433,PED-109885,AUR-0176,Fernando Almeida Engenharia Ltda,2025-07-28,2025-08-25,2025-08-28,1640.16,1640.16,Pago,3,Cartão
REC-60434,PED-109885,AUR-0176,Fernando Almeida Engenharia Ltda,2025-07-28,2025-08-27,2025-08-30,457.11,457.11,Pago,3,PIX
REC-60435,PED-109886,AUR-0051,Patrícia Almeida Instaladora Ltda,2025-07-28,2025-08-12,,268.24,0,Vencido,141,Cartão
REC-60436,PED-109886,AUR-0051,Patrícia Almeida Instaladora Ltda,2025-07-28,2025-08-25,2025-08-30,903.19,903.19,Pago,5,Boleto
REC-60437,PED-109887,AUR-0310,Patrícia Silva Engenharia Ltda,2025-07-28,2025-08-25,2025-08-29,4291.35,4291.35,Pago,4,Cartão
REC-60438,PED-109887,AUR-0310,Patrícia Silva Engenharia Ltda,2025-07-28,2025-08-12,2025-08-11,108.92,108.92,Pago,0,Boleto
REC-60439,PED-109887,AUR-0310,Patrícia Silva Engenharia Ltda,2025-07-28,2025-08-25,2025-08-28,313.0,313.0,Pago,3,PIX
REC-60440,PED-109887,AUR-0310,Patrícia Silva Engenharia Ltda,2025-07-28,2025-07-28,2025-07-30,178.13,178.13,Pago,2,PIX
REC-60441,PED-109887,AUR-0310,Patrícia Silva Engenharia Ltda,2025-07-28,2025-08-12,2025-08-10,943.33,943.33,Pago,0,PIX
REC-60442,PED-109887,AUR-0310,Patrícia Silva Engenharia Ltda,2025-07-28,2025-08-25,2025-08-25,127.35,127.35,Pago,0,Cartão
REC-60443,PED-109888,AUR-0257,Camila Silva Construções Ltda,2025-07-28,2025-08-25,2025-08-29,706.66,706.66,Pago,4,Cartão
REC-60444,PED-109888,AUR-0257,Camila Silva Construções Ltda,2025-07-28,2025-08-12,2025-08-13,73.0,73.0,Pago,1,Cartão
REC-60445,PED-109889,AUR-0205,Marcos Fernandes Materiais Elétricos Ltda,2025-07-29,2025-07-29,2025-08-27,488.79,488.79,Pago,29,PIX
REC-60446,PED-109889,AUR-0205,Marcos Fernandes Materiais Elétricos Ltda,2025-07-29,2025-08-28,2025-09-13,2951.72,2951.72,Pago,16,PIX
REC-60447,PED-109890,AUR-0124,Roberto Oliveira Comércio Elétrico Ltda,2025-07-29,2025-08-26,2025-09-15,209.22,209.22,Pago,20,PIX
REC-60448,PED-109890,AUR-0124,Roberto Oliveira Comércio Elétrico Ltda,2025-07-29,2025-08-28,2025-09-02,1380.47,1380.47,Pago,5,PIX
REC-60449,PED-109890,AUR-0124,Roberto Oliveira Comércio Elétrico Ltda,2025-07-29,2025-08-26,2025-08-28,1328.81,1328.81,Pago,2,Cartão
REC-60450,PED-109891,AUR-0139,Marcos Oliveira Engenharia Ltda,2025-07-29,2025-08-26,2025-09-18,195.29,195.29,Pago,23,Cartão
REC-60451,PED-109891,AUR-0139,Marcos Oliveira Engenharia Ltda,2025-07-29,2025-08-26,2025-08-28,267.25,267.25,Pago,2,Cartão
REC-60452,PED-109892,AUR-0132,Ana Santos Instaladora Ltda,2025-07-29,2025-08-13,2025-08-13,96.71,96.71,Pago,0,PIX
REC-60453,PED-109892,AUR-0132,Ana Santos Instaladora Ltda,2025-07-29,2025-08-26,2025-08-25,384.05,384.05,Pago,0,Cartão
REC-60454,PED-109892,AUR-0132,Ana Santos Instaladora Ltda,2025-07-29,2025-08-28,2025-08-28,288.39,288.39,Pago,0,Boleto
REC-60455,PED-109892,AUR-0132,Ana Santos Instaladora Ltda,2025-07-29,2025-08-28,2025-10-09,848.96,848.96,Pago,42,Cartão
REC-60456,PED-109892,AUR-0132,Ana Santos Instaladora Ltda,2025-07-29,2025-07-29,2025-08-30,2973.21,2973.21,Pago,32,PIX
REC-60457,PED-109893,AUR-0193,Eduardo Fernandes Engenharia Ltda,2025-07-29,2025-07-29,2025-08-02,1185.71,1185.71,Pago,4,Boleto
REC-60458,PED-109893,AUR-0193,Eduardo Fernandes Engenharia Ltda,2025-07-29,2025-08-26,2025-08-27,1248.27,1248.27,Pago,1,PIX
REC-60459,PED-109893,AUR-0193,Eduardo Fernandes Engenharia Ltda,2025-07-29,2025-08-13,2025-08-14,631.42,631.42,Pago,1,Boleto
REC-60460,PED-109893,AUR-0193,Eduardo Fernandes Engenharia Ltda,2025-07-29,2025-08-13,2025-08-18,250.24,250.24,Pago,5,Boleto
REC-60461,PED-109894,AUR-0093,Camila Rodrigues Instaladora Ltda,2025-07-29,2025-08-13,2025-08-16,7853.69,7853.69,Pago,3,Cartão
REC-60462,PED-109894,AUR-0093,Camila Rodrigues Instaladora Ltda,2025-07-29,2025-08-13,2025-08-28,126.74,126.74,Pago,15,PIX
REC-60463,PED-109895,AUR-0064,Patrícia Fernandes Engenharia Ltda,2025-07-29,2025-08-28,,530.5,265.25,Renegociado,0,Boleto
REC-60464,PED-109895,AUR-0064,Patrícia Fernandes Engenharia Ltda,2025-07-29,2025-07-29,2025-07-28,215.16,215.16,Pago,0,Cartão
REC-60465,PED-109896,AUR-0266,Camila Fernandes Materiais Elétricos Ltda,2025-07-29,2025-08-13,,1054.11,0,Vencido,140,Cartão
REC-60466,PED-109896,AUR-0266,Camila Fernandes Materiais Elétricos Ltda,2025-07-29,2025-08-28,2025-09-07,56.15,56.15,Pago,10,PIX
REC-60467,PED-109897,AUR-0002,Vipar Engenharia EIRELI,2025-07-29,2025-08-13,2025-08-16,627.13,627.13,Pago,3,Boleto
REC-60468,PED-109897,AUR-0002,Vipar Engenharia EIRELI,2025-07-29,2025-08-13,2025-09-05,2724.78,2724.78,Pago,23,Cartão
REC-60469,PED-109897,AUR-0002,Vipar Engenharia EIRELI,2025-07-29,2025-08-13,2025-08-23,615.43,615.43,Pago,10,Cartão
REC-60470,PED-109897,AUR-0002,Vipar Engenharia EIRELI,2025-07-29,2025-07-29,2025-07-27,215.63,215.63,Pago,0,Boleto
REC-60471,PED-109898,AUR-0325,Vanessa Santos Engenharia Ltda,2025-07-29,2025-08-26,2025-08-27,665.7,665.7,Pago,1,Boleto
REC-60472,PED-109898,AUR-0325,Vanessa Santos Engenharia Ltda,2025-07-29,2025-08-13,2025-08-13,223.92,223.92,Pago,0,Cartão
REC-60473,PED-109899,AUR-0305,Ana Costa Instaladora Ltda,2025-07-29,2025-09-12,2025-09-16,207.55,207.55,Pago,4,Boleto
REC-60474,PED-109899,AUR-0305,Ana Costa Instaladora Ltda,2025-07-29,2025-09-12,2025-09-15,193.19,193.19,Pago,3,Boleto
REC-60475,PED-109899,AUR-0305,Ana Costa Instaladora Ltda,2025-07-29,2025-09-12,2025-09-11,183.43,183.43,Pago,0,Boleto
REC-60476,PED-109900,AUR-0208,Roberto Costa Comércio Elétrico Ltda,2025-07-29,2025-08-13,2025-08-11,463.76,463.76,Pago,0,Cartão
REC-60477,PED-109900,AUR-0208,Roberto Costa Comércio Elétrico Ltda,2025-07-29,2025-08-28,2025-08-28,491.03,491.03,Pago,0,PIX
